qseqid,sseqid,pident,ppos,length,evalue,bitscore
sp|A0A089QKZ7|Y155A_MYCTU,sp|A0A089QKZ7.1|,100.0,100.0,62,8.9e-37,119.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q8FMN9.2|,76.078,87.84,255,3.46e-139,394.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q8NMK1.2|,75.294,87.45,255,7.609999999999999e-138,390.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q8G7F4.1|,67.954,79.92,259,6.85e-129,368.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q1AXT9.1|,63.78,80.31,254,5.91e-120,346.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q9RYZ3.1|,63.78,77.95,254,3.0100000000000002e-117,338.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q3AAA4.1|,60.392,76.86,255,4.14e-113,328.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q83GE8.2|,61.39,76.45,259,8.31e-113,327.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q83HT1.1|,61.004,76.06,259,1.4899999999999999e-111,324.0
sp|P9WQL1|PSTB1_MYCTU,sp|Q67RG2.1|,63.052,76.71,249,5.18e-111,322.0
sp|P9WQL3|MODC_MYCTU,sp|P9WQL2.1|,100.0,100.0,369,0.0,724.0
sp|P9WQL3|MODC_MYCTU,sp|Q9PDN2.1|,42.616,54.85,237,1.99e-48,169.0
sp|P9WQL3|MODC_MYCTU,sp|Q87DT9.1|,42.194,54.43,237,7.149999999999999e-48,168.0
sp|P9WQL3|MODC_MYCTU,sp|P56344.1|,38.496,56.64,226,6.850000000000001e-47,162.0
sp|P9WQL3|MODC_MYCTU,sp|Q28QL7.1|,34.295,51.92,312,2e-46,164.0
sp|P9WQL3|MODC_MYCTU,sp|Q8PC11.1|,39.493,51.09,276,8.23e-46,162.0
sp|P9WQL3|MODC_MYCTU,sp|Q8PNN4.2|,41.453,53.85,234,1.52e-45,162.0
sp|P9WQL3|MODC_MYCTU,sp|P63353.1|,37.276,51.61,279,2.19e-45,162.0
sp|P9WQL3|MODC_MYCTU,sp|Q4K681.1|,36.226,54.34,265,4.73e-45,161.0
sp|P9WQL3|MODC_MYCTU,sp|Q7N6Z2.1|,37.086,50.66,302,1.32e-44,160.0
sp|P9WQL3|MODC_MYCTU,sp|Q82WT5.1|,33.795,48.2,361,1.66e-44,160.0
sp|P9WQL3|MODC_MYCTU,sp|O85818.1|,37.179,56.41,234,1.95e-44,160.0
sp|P9WQL3|MODC_MYCTU,sp|Q1CBH2.1|,37.238,56.9,239,2.02e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|A0AGP9.1|,36.709,55.7,237,2.17e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q30V33.1|,33.333,49.17,360,2.43e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|P14788.1|,39.184,55.51,245,2.48e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q92DL6.2|,36.709,55.7,237,2.54e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q9I6T2.1|,38.272,56.38,243,2.58e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q722B1.2|,36.287,55.7,237,2.79e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q8Y8T6.2|,36.287,55.7,237,3.3e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q110U3.1|,37.097,54.84,248,3.47e-44,159.0
sp|P9WQL3|MODC_MYCTU,sp|Q5L222.1|,37.131,54.85,237,4.9e-44,158.0
sp|P9WQL3|MODC_MYCTU,sp|Q66FU4.1|,37.238,56.49,239,5.61e-44,158.0
sp|P9WQL3|MODC_MYCTU,sp|Q14Q07.1|,34.959,55.69,246,6.82e-44,158.0
sp|P9WQL3|MODC_MYCTU,sp|Q31ZK0.1|,37.339,57.94,233,9.16e-44,158.0
sp|P9WQL5|MKL_MYCTU,sp|P63358.1|,100.0,100.0,359,0.0,733.0
sp|P9WQL5|MKL_MYCTU,sp|P30769.2|,92.878,95.55,337,0.0,639.0
sp|P9WQL5|MKL_MYCTU,sp|P45031.1|,41.803,61.48,244,1.26e-53,180.0
sp|P9WQL5|MKL_MYCTU,sp|P63386.1|,38.525,62.7,244,3.47e-51,174.0
sp|P9WQL5|MKL_MYCTU,sp|Q6A6X6.1|,37.131,58.23,237,2.32e-46,164.0
sp|P9WQL5|MKL_MYCTU,sp|Q9AT00.1|,37.262,54.75,263,2.24e-45,161.0
sp|P9WQL5|MKL_MYCTU,sp|Q3A9G5.1|,37.281,59.21,228,2.5200000000000003e-43,155.0
sp|P9WQL5|MKL_MYCTU,sp|Q88RL5.1|,39.269,57.99,219,2.19e-42,153.0
sp|P9WQL5|MKL_MYCTU,sp|Q24QI5.1|,35.95,55.79,242,7.319999999999999e-42,152.0
sp|P9WQL5|MKL_MYCTU,sp|Q7MN25.1|,37.383,59.35,214,7.939999999999999e-42,152.0
sp|P9WQL5|MKL_MYCTU,sp|Q1IGZ0.1|,38.813,57.53,219,8.22e-42,152.0
sp|P9WQL5|MKL_MYCTU,sp|Q8DFC3.1|,37.383,59.35,214,8.819999999999999e-42,152.0
sp|P9WQL5|MKL_MYCTU,sp|Q895C4.1|,33.333,58.02,243,9.41e-42,151.0
sp|P9WQL5|MKL_MYCTU,sp|Q3J1N0.1|,35.223,54.66,247,1.39e-41,151.0
sp|P9WQL5|MKL_MYCTU,sp|Q87RS1.1|,37.383,57.94,214,7.33e-41,149.0
sp|P9WQL5|MKL_MYCTU,sp|Q3JPZ4.1|,37.85,57.94,214,9.729999999999999e-41,149.0
sp|P9WQL5|MKL_MYCTU,sp|Q13VD7.1|,37.383,58.88,214,1.56e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|Q325U1.1|,33.745,57.61,243,1.61e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|Q2SY12.1|,37.85,57.94,214,1.94e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|Q83F44.1|,35.981,59.81,214,2.1499999999999997e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|P63355.1|,33.745,57.2,243,2.27e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|Q5E715.2|,36.449,57.94,214,2.3e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|Q0TLD2.1|,34.025,57.68,241,2.39e-40,148.0
sp|P9WQL5|MKL_MYCTU,sp|P30750.4|,33.61,57.68,241,3.71e-40,147.0
sp|P9WQL5|MKL_MYCTU,sp|Q8NSN2.1|,32.576,54.92,264,4.46e-40,147.0
sp|P9WQL7|FLQE1_MYCTU,sp|P9WQL7.1|,100.0,100.0,301,0.0,612.0
sp|P9WQL7|FLQE1_MYCTU,sp|P9WQL6.1|,99.668,99.67,301,0.0,609.0
sp|P9WQL7|FLQE1_MYCTU,sp|P54592.1|,36.082,62.37,194,1.6e-40,145.0
sp|P9WQL7|FLQE1_MYCTU,sp|P32010.1|,34.628,50.49,309,3.98e-40,145.0
sp|P9WQL7|FLQE1_MYCTU,sp|P72335.1|,36.749,50.18,283,3.4e-39,142.0
sp|P9WQL7|FLQE1_MYCTU,sp|P0DXG8.1|,34.304,50.16,309,7.23e-39,142.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q39GT7.2|,35.106,50.71,282,1.17e-38,140.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q63TX3.2|,36.749,50.88,283,1.68e-38,140.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q3JSQ0.2|,36.749,50.88,283,1.73e-38,140.0
sp|P9WQL7|FLQE1_MYCTU,sp|P22040.2|,37.864,59.22,206,3.65e-38,140.0
sp|P9WQL7|FLQE1_MYCTU,sp|P0C0E2.1|,33.014,57.42,209,4e-38,137.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q1BWI2.1|,34.982,50.88,283,5.37e-38,139.0
sp|P9WQL7|FLQE1_MYCTU,sp|P42332.1|,35.211,60.09,213,6.799999999999999e-38,139.0
sp|P9WQL7|FLQE1_MYCTU,sp|P26050.2|,35.789,48.42,285,2.08e-37,137.0
sp|P9WQL7|FLQE1_MYCTU,sp|O52618.3|,35.669,48.09,314,9.550000000000001e-37,136.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q1M7W6.2|,34.752,49.65,282,1.44e-36,135.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q8XXY9.1|,34.516,48.39,310,2.04e-36,135.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q05067.2|,38.333,58.33,240,7.61e-36,134.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q2SVP3.2|,34.043,50.0,282,1.39e-35,132.0
sp|P9WQL7|FLQE1_MYCTU,sp|P08720.1|,34.397,49.29,282,2.92e-35,132.0
sp|P9WQL7|FLQE1_MYCTU,sp|P0DXU5.1|,38.009,55.2,221,5.630000000000001e-35,131.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q8KLG1.3|,34.629,47.35,283,5.98e-35,131.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q8GNH6.1|,35.088,47.72,285,9.380000000000001e-35,131.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q9Z3I3.1|,35.439,47.72,285,1.49e-34,130.0
sp|P9WQL7|FLQE1_MYCTU,sp|P96605.1|,33.491,56.13,212,1.8899999999999998e-34,130.0
sp|P9WQL7|FLQE1_MYCTU,sp|P0A9U1.1|,38.222,54.67,225,2.2e-34,134.0
sp|P9WQL7|FLQE1_MYCTU,sp|Q84K47.1|,36.596,54.47,235,3.67e-34,135.0
sp|P9WQL9|DRRA_MYCTU,sp|P9WQL8.1|,100.0,100.0,331,0.0,662.0
sp|P9WQL9|DRRA_MYCTU,sp|P0DXU7.1|,52.063,64.13,315,1.54e-90,276.0
sp|P9WQL9|DRRA_MYCTU,sp|P0DXU5.1|,48.113,60.06,318,1.64e-83,258.0
sp|P9WQL9|DRRA_MYCTU,sp|P32010.1|,47.17,61.95,318,5.45e-82,254.0
sp|P9WQL9|DRRA_MYCTU,sp|P0DXG8.1|,47.17,62.26,318,6.62e-82,254.0
sp|P9WQL9|DRRA_MYCTU,sp|P94440.2|,34.426,58.36,305,7.5100000000000005e-59,194.0
sp|P9WQL9|DRRA_MYCTU,sp|Q8XXY9.1|,37.987,51.62,308,2.2e-51,175.0
sp|P9WQL9|DRRA_MYCTU,sp|P55476.1|,34.177,50.32,316,4.84e-48,167.0
sp|P9WQL9|DRRA_MYCTU,sp|P72335.1|,34.084,54.66,311,2.17e-47,164.0
sp|P9WQL9|DRRA_MYCTU,sp|Q1BWI2.1|,42.593,58.8,216,6.700000000000001e-47,163.0
sp|P9WQL9|DRRA_MYCTU,sp|P23703.2|,35.37,52.41,311,1.37e-46,163.0
sp|P9WQL9|DRRA_MYCTU,sp|Q39GT7.2|,42.326,59.07,215,2.51e-46,162.0
sp|P9WQL9|DRRA_MYCTU,sp|Q8LPK0.3|,37.131,61.18,237,4.7e-46,170.0
sp|P9WQL9|DRRA_MYCTU,sp|Q2SVP3.2|,42.791,57.21,215,1.7e-45,159.0
sp|P9WQL9|DRRA_MYCTU,sp|Q3JSQ0.2|,42.791,57.21,215,2.7399999999999998e-45,159.0
sp|P9WQL9|DRRA_MYCTU,sp|Q63TX3.2|,42.791,57.21,215,2.83e-45,159.0
sp|P9WQL9|DRRA_MYCTU,sp|P26050.2|,34.268,49.22,321,3.57e-45,159.0
sp|P9WQL9|DRRA_MYCTU,sp|P08720.1|,34.395,52.87,314,5.57e-44,155.0
sp|P9WQL9|DRRA_MYCTU,sp|Q1M7W6.2|,34.395,52.87,314,8.16e-44,155.0
sp|P9WQL9|DRRA_MYCTU,sp|Q13ZJ1.1|,38.723,56.6,235,1.09e-43,155.0
sp|P9WQL9|DRRA_MYCTU,sp|P46903.1|,35.714,58.04,224,1.43e-43,153.0
sp|P9WQL9|DRRA_MYCTU,sp|Q1LKJ2.1|,39.908,57.8,218,1.7e-43,154.0
sp|P9WQL9|DRRA_MYCTU,sp|Q55BC0.1|,30.218,53.89,321,1.72e-43,162.0
sp|P9WQL9|DRRA_MYCTU,sp|Q9Z3I3.1|,34.268,49.22,321,1.84e-43,154.0
sp|P9WQL9|DRRA_MYCTU,sp|Q8KLG1.3|,33.226,51.61,310,3.05e-43,154.0
sp|P9WQL9|DRRA_MYCTU,sp|Q9FLT8.1|,30.794,54.29,315,1.66e-42,160.0
sp|P9WQL9|DRRA_MYCTU,sp|Q9STT6.2|,34.221,56.27,263,3.35e-42,159.0
sp|P9WQM1|CYSA_MYCTU,sp|P0A4W3.2|,100.0,100.0,351,0.0,696.0
sp|P9WQM1|CYSA_MYCTU,sp|Q73XU8.1|,91.045,95.22,335,0.0,612.0
sp|P9WQM1|CYSA_MYCTU,sp|Q5YZY9.1|,76.147,85.32,327,7.090000000000001e-179,501.0
sp|P9WQM1|CYSA_MYCTU,sp|Q7NIW1.1|,54.598,69.54,348,9.610000000000001e-122,357.0
sp|P9WQM1|CYSA_MYCTU,sp|Q8Z0H0.1|,53.869,69.64,336,4.25e-121,355.0
sp|P9WQM1|CYSA_MYCTU,sp|Q8DIA0.1|,53.293,69.76,334,6.67e-118,347.0
sp|P9WQM1|CYSA_MYCTU,sp|P74548.1|,51.895,67.93,343,3.29e-117,346.0
sp|P9WQM1|CYSA_MYCTU,sp|P14788.1|,52.802,67.26,339,1.91e-116,343.0
sp|P9WQM1|CYSA_MYCTU,sp|Q62K82.1|,52.646,65.18,359,1.9800000000000002e-109,326.0
sp|P9WQM1|CYSA_MYCTU,sp|Q63TY1.1|,52.368,64.62,359,2.75e-109,325.0
sp|P9WQM1|CYSA_MYCTU,sp|O31339.2|,48.459,63.03,357,1.49e-108,324.0
sp|P9WQM1|CYSA_MYCTU,sp|Q81GU1.1|,48.459,63.03,357,7.28e-108,322.0
sp|P9WQM1|CYSA_MYCTU,sp|Q8E8K8.1|,47.592,63.46,353,1.72e-107,321.0
sp|P9WQM1|CYSA_MYCTU,sp|Q72PE5.1|,45.506,64.04,356,2.6e-107,321.0
sp|P9WQM1|CYSA_MYCTU,sp|Q82WT5.1|,47.486,63.69,358,5.3699999999999994e-104,312.0
sp|P9WQM1|CYSA_MYCTU,sp|Q93DX8.1|,61.633,77.14,245,1.88e-103,307.0
sp|P9WQM1|CYSA_MYCTU,sp|Q6NBT1.1|,56.115,72.66,278,2.83e-102,308.0
sp|P9WQM1|CYSA_MYCTU,sp|Q9MUN1.1|,43.478,64.06,345,1.1099999999999999e-101,306.0
sp|P9WQM1|CYSA_MYCTU,sp|Q609Q1.1|,47.059,63.03,357,3.84e-101,305.0
sp|P9WQM1|CYSA_MYCTU,sp|Q8XZP8.1|,47.696,60.7,369,6.04e-101,305.0
sp|P9WQM1|CYSA_MYCTU,sp|Q9TKX3.1|,56.322,73.95,261,1.4500000000000001e-100,303.0
sp|P9WQM1|CYSA_MYCTU,sp|Q7W9U5.1|,48.315,61.52,356,1.57e-100,303.0
sp|P9WQM1|CYSA_MYCTU,sp|Q9I6L0.1|,47.788,64.6,339,1.87e-100,302.0
sp|P9WQM1|CYSA_MYCTU,sp|Q6D201.1|,46.707,66.17,334,2.9800000000000003e-100,302.0
sp|P9WQM1|CYSA_MYCTU,sp|Q7WGW1.1|,48.315,61.52,356,3.63e-100,302.0
sp|P9WQM3|Y1999_MYCTU,sp|P63350.1|,100.0,100.0,440,0.0,833.0
sp|P9WQM3|Y1999_MYCTU,sp|Q9LZ20.1|,26.702,45.55,382,7.290000000000001e-32,130.0
sp|P9WQM3|Y1999_MYCTU,sp|Q9SQZ0.1|,28.141,47.49,398,1.17e-30,127.0
sp|P9WQM3|Y1999_MYCTU,sp|Q8W4K3.1|,27.778,48.68,378,2.8699999999999997e-30,126.0
sp|P9WQM3|Y1999_MYCTU,sp|Q797A7.1|,25.0,45.33,428,7.17e-29,121.0
sp|P9WQM5|Y1979_MYCTU,sp|P9WQM4.1|,100.0,100.0,481,0.0,946.0
sp|P9WQM5|Y1979_MYCTU,sp|Q7TZ67.1|,99.792,99.79,481,0.0,942.0
sp|P9WQM7|ANSP2_MYCTU,sp|P0A4W1.1|,100.0,100.0,487,0.0,973.0
sp|P9WQM7|ANSP2_MYCTU,sp|P9WQM8.1|,73.16,83.55,462,0.0,650.0
sp|P9WQM7|ANSP2_MYCTU,sp|Q7VEQ4.1|,72.944,83.33,462,0.0,648.0
sp|P9WQM7|ANSP2_MYCTU,sp|P77610.2|,58.511,74.04,470,0.0,523.0
sp|P9WQM7|ANSP2_MYCTU,sp|P40812.1|,57.862,73.17,477,7.540000000000001e-179,513.0
sp|P9WQM9|ANSP1_MYCTU,sp|P9WQM8.1|,100.0,100.0,489,0.0,969.0
sp|P9WQM9|ANSP1_MYCTU,sp|Q7VEQ4.1|,99.591,99.59,489,0.0,967.0
sp|P9WQM9|ANSP1_MYCTU,sp|P0A4W1.1|,73.16,83.55,462,0.0,665.0
sp|P9WQM9|ANSP1_MYCTU,sp|P77610.2|,60.259,75.16,463,0.0,535.0
sp|P9WQM9|ANSP1_MYCTU,sp|P40812.1|,59.785,75.7,465,0.0,526.0
sp|P9WQN1|Y2559_MYCTU,sp|P9WQN0.1|,100.0,100.0,452,0.0,885.0
sp|P9WQN1|Y2559_MYCTU,sp|P45262.1|,42.725,62.36,433,5.27e-116,350.0
sp|P9WQN1|Y2559_MYCTU,sp|P0AAZ4.1|,42.523,61.45,428,1.1800000000000001e-109,333.0
sp|P9WQN1|Y2559_MYCTU,sp|P39918.3|,42.989,62.3,435,1.21e-109,333.0
sp|P9WQN1|Y2559_MYCTU,sp|O34528.1|,43.735,64.62,407,4.25e-108,329.0
sp|P9WQN1|Y2559_MYCTU,sp|O13984.2|,42.506,61.92,407,6.690000000000001e-97,303.0
sp|P9WQN1|Y2559_MYCTU,sp|Q91XU0.2|,39.326,57.08,445,1.22e-89,288.0
sp|P9WQN1|Y2559_MYCTU,sp|Q8CG07.1|,39.101,56.85,445,5.9199999999999996e-89,287.0
sp|P9WQN1|Y2559_MYCTU,sp|Q96S55.2|,39.551,56.85,445,6.0999999999999996e-89,287.0
sp|P9WQN1|Y2559_MYCTU,sp|Q75JU2.1|,35.915,57.75,426,2.0600000000000002e-85,282.0
sp|P9WQN1|Y2559_MYCTU,sp|Q9WYX8.1|,37.15,57.71,428,2.25e-85,276.0
sp|P9WQN1|Y2559_MYCTU,sp|P40151.2|,38.605,56.74,430,2.53e-84,273.0
sp|P9WQN1|Y2559_MYCTU,sp|P38629.1|,26.638,48.03,229,3.31e-14,77.0
sp|P9WQN1|Y2559_MYCTU,sp|O26343.1|,27.966,46.61,236,3.46e-14,76.6
sp|P9WQN1|Y2559_MYCTU,sp|O74111.1|,27.848,49.37,237,9.64e-14,75.5
sp|P9WQN1|Y2559_MYCTU,sp|O14003.2|,23.86,43.16,285,1.61e-13,74.7
sp|P9WQN1|Y2559_MYCTU,sp|Q1IHV6.1|,33.69,49.73,187,3.56e-13,73.9
sp|P9WQN1|Y2559_MYCTU,sp|A4WLY0.1|,26.971,48.96,241,4.23e-13,73.2
sp|P9WQN1|Y2559_MYCTU,sp|P35249.2|,25.62,47.11,242,7.66e-13,73.2
sp|P9WQN1|Y2559_MYCTU,sp|Q8ZWS2.1|,28.378,49.55,222,1.01e-12,72.0
sp|P9WQN1|Y2559_MYCTU,sp|P60374.1|,24.0,46.18,275,1.17e-12,72.0
sp|P9WQN3|FTSH_MYCTU,sp|A5U8T5.1|,100.0,100.0,760,0.0,1545.0
sp|P9WQN3|FTSH_MYCTU,sp|P9WQN2.1|,99.868,100.0,760,0.0,1545.0
sp|P9WQN3|FTSH_MYCTU,sp|Q9CD58.1|,86.962,90.63,790,0.0,1293.0
sp|P9WQN3|FTSH_MYCTU,sp|C0ZPK5.1|,71.123,80.88,748,0.0,1032.0
sp|P9WQN3|FTSH_MYCTU,sp|Q6M2F0.1|,60.573,73.94,733,0.0,833.0
sp|P9WQN3|FTSH_MYCTU,sp|D4HA34.1|,49.398,63.86,747,0.0,650.0
sp|P9WQN3|FTSH_MYCTU,sp|D3F124.1|,52.396,68.69,626,0.0,624.0
sp|P9WQN3|FTSH_MYCTU,sp|C7MC16.1|,55.285,69.59,615,0.0,623.0
sp|P9WQN3|FTSH_MYCTU,sp|D2NQQ7.1|,54.23,69.64,662,0.0,623.0
sp|P9WQN3|FTSH_MYCTU,sp|Q1AV13.1|,64.114,80.74,457,0.0,612.0
sp|P9WQN3|FTSH_MYCTU,sp|Q83FV7.1|,53.994,69.97,626,0.0,609.0
sp|P9WQN3|FTSH_MYCTU,sp|D1C1U7.1|,55.235,71.3,554,0.0,602.0
sp|P9WQN3|FTSH_MYCTU,sp|Q67JH0.1|,61.538,76.92,468,0.0,586.0
sp|P9WQN3|FTSH_MYCTU,sp|B9KXV3.1|,59.381,75.46,485,0.0,585.0
sp|P9WQN3|FTSH_MYCTU,sp|B8H444.1|,51.65,68.15,606,0.0,583.0
sp|P9WQN3|FTSH_MYCTU,sp|B0K5A3.1|,58.537,74.59,492,0.0,578.0
sp|P9WQN3|FTSH_MYCTU,sp|P72991.1|,55.067,71.7,523,0.0,577.0
sp|P9WQN3|FTSH_MYCTU,sp|C7N1I1.1|,54.307,70.97,534,0.0,570.0
sp|P9WQN3|FTSH_MYCTU,sp|Q4L3G8.1|,49.587,68.93,605,0.0,570.0
sp|P9WQN3|FTSH_MYCTU,sp|A0PXM8.1|,57.374,72.93,495,0.0,565.0
sp|P9WQN3|FTSH_MYCTU,sp|B4SCV5.1|,51.552,67.76,580,0.0,565.0
sp|P9WQN3|FTSH_MYCTU,sp|Q9WZ49.1|,49.035,65.92,622,0.0,565.0
sp|P9WQN3|FTSH_MYCTU,sp|P37476.1|,49.01,67.82,606,0.0,564.0
sp|P9WQN3|FTSH_MYCTU,sp|P63343.1|,49.178,67.27,608,0.0,563.0
sp|P9WQN3|FTSH_MYCTU,sp|A6TWP7.1|,56.187,73.63,493,0.0,561.0
sp|P9WQN3|FTSH_MYCTU,sp|C1F8X6.1|,54.876,70.17,523,0.0,561.0
sp|P9WQN3|FTSH_MYCTU,sp|B8D065.1|,55.714,74.08,490,0.0,560.0
sp|P9WQN5|ARC_MYCTU,sp|A1KKF8.1|,100.0,100.0,609,0.0,1234.0
sp|P9WQN5|ARC_MYCTU,sp|B2HFW2.1|,94.089,97.37,609,0.0,1172.0
sp|P9WQN5|ARC_MYCTU,sp|A0PQT9.1|,93.924,97.21,609,0.0,1170.0
sp|P9WQN5|ARC_MYCTU,sp|B8ZRF0.1|,92.939,96.39,609,0.0,1154.0
sp|P9WQN5|ARC_MYCTU,sp|A0QFB2.2|,93.924,97.7,609,0.0,1145.0
sp|P9WQN5|ARC_MYCTU,sp|A0QZ54.1|,91.22,93.98,615,0.0,1113.0
sp|P9WQN5|ARC_MYCTU,sp|A1UHT0.1|,90.276,94.0,617,0.0,1107.0
sp|P9WQN5|ARC_MYCTU,sp|A1TAQ3.1|,90.547,94.03,603,0.0,1093.0
sp|P9WQN5|ARC_MYCTU,sp|A4TB65.1|,89.123,92.69,616,0.0,1089.0
sp|P9WQN5|ARC_MYCTU,sp|B1MAH2.1|,86.907,92.31,611,0.0,1063.0
sp|P9WQN5|ARC_MYCTU,sp|Q0SIF4.1|,82.077,88.94,597,0.0,988.0
sp|P9WQN5|ARC_MYCTU,sp|C1ASQ2.1|,82.077,88.94,597,0.0,987.0
sp|P9WQN5|ARC_MYCTU,sp|Q5YUW4.1|,82.5,90.0,600,0.0,986.0
sp|P9WQN5|ARC_MYCTU,sp|C0ZZV2.1|,81.711,89.26,596,0.0,979.0
sp|P9WQN5|ARC_MYCTU,sp|D0LDS6.1|,83.422,90.48,567,0.0,956.0
sp|P9WQN5|ARC_MYCTU,sp|C7MWW2.1|,72.403,81.17,616,0.0,880.0
sp|P9WQN5|ARC_MYCTU,sp|C6WIC8.1|,73.256,84.05,602,0.0,876.0
sp|P9WQN5|ARC_MYCTU,sp|A4FBX6.1|,72.333,82.33,600,0.0,868.0
sp|P9WQN5|ARC_MYCTU,sp|C8XAR0.1|,72.061,82.62,587,0.0,848.0
sp|P9WQN5|ARC_MYCTU,sp|C7PVU9.1|,67.912,80.81,589,0.0,801.0
sp|P9WQN5|ARC_MYCTU,sp|D2ATX1.1|,69.283,81.57,586,0.0,791.0
sp|P9WQN5|ARC_MYCTU,sp|D1A2S5.1|,68.707,81.63,588,0.0,790.0
sp|P9WQN5|ARC_MYCTU,sp|A0LU46.1|,69.831,81.19,590,0.0,789.0
sp|P9WQN5|ARC_MYCTU,sp|D2S6D9.1|,70.968,82.26,558,0.0,781.0
sp|P9WQN5|ARC_MYCTU,sp|D2Q4G5.1|,66.722,79.93,598,0.0,781.0
sp|P9WQN5|ARC_MYCTU,sp|Q47NX7.1|,67.677,79.97,594,0.0,779.0
sp|P9WQN5|ARC_MYCTU,sp|B1W303.1|,67.672,80.07,597,0.0,773.0
sp|P9WQN7|MPT51_MYCTU,sp|P0A4V7.1|,100.0,100.0,299,0.0,595.0
sp|P9WQN9|A85C_MYCTU,sp|P0A4V5.1|,100.0,100.0,340,0.0,692.0
sp|P9WQP1|A85B_MYCTU,sp|A5U3Q3.1|,100.0,100.0,325,0.0,662.0
sp|P9WQP3|A85A_MYCTU,sp|A1KQD8.1|,100.0,100.0,338,0.0,688.0
sp|P9WQP5|6PGL_MYCTU,sp|P63339.1|,100.0,100.0,247,7.39e-177,488.0
sp|P9WQP5|6PGL_MYCTU,sp|Q49700.1|,73.171,84.96,246,3.2700000000000003e-122,350.0
sp|P9WQP5|6PGL_MYCTU,sp|Q9XAB7.1|,52.459,69.67,244,1.76e-67,212.0
sp|P9WQP5|6PGL_MYCTU,sp|Q9FIN1.1|,36.653,48.21,251,6.4800000000000006e-43,149.0
sp|P9WQP5|6PGL_MYCTU,sp|Q84WW2.1|,39.442,53.39,251,9.289999999999999e-42,147.0
sp|P9WQP7|3BHS_MYCTU,sp|P9WQP6.1|,100.0,100.0,370,0.0,766.0
sp|P9WQP7|3BHS_MYCTU,sp|P0DX24.1|,75.068,85.21,365,0.0,575.0
sp|P9WQP7|3BHS_MYCTU,sp|Q0IH73.1|,37.681,53.04,345,1.6699999999999999e-52,181.0
sp|P9WQP7|3BHS_MYCTU,sp|Q4R7R1.1|,36.364,52.49,341,1.82e-50,176.0
sp|P9WQP7|3BHS_MYCTU,sp|A8DZE7.1|,35.866,51.06,329,1.99e-50,176.0
sp|Q10690|Y2082_MYCTU,sp|Q10690.1|,100.0,100.0,721,0.0,1393.0
sp|Q10891|Y095_MYCTU,sp|Q10891.2|,100.0,100.0,98,1.9800000000000002e-64,192.0
sp|Q10896|INLPA_MYCTU,sp|Q10896.1|,100.0,100.0,2512,0.0,5035.0
sp|Q10896|INLPA_MYCTU,sp|B2HKL9.1|,66.471,76.27,1020,0.0,1254.0
sp|Q10896|INLPA_MYCTU,sp|P45745.4|,33.833,49.2,2069,0.0,937.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,40.608,53.97,1512,0.0,891.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,38.585,53.54,1625,0.0,885.0
sp|Q10896|INLPA_MYCTU,sp|Q70LM4.1|,32.636,49.11,1912,0.0,859.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,44.18,57.18,1177,0.0,816.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,41.103,55.14,1197,0.0,762.0
sp|Q10896|INLPA_MYCTU,sp|Q70LM5.1|,34.307,49.97,1507,0.0,742.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,39.146,52.53,1382,0.0,741.0
sp|Q10896|INLPA_MYCTU,sp|A8M6W3.1|,37.275,50.5,1497,0.0,740.0
